date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:41	53248/53248	---M-Z	200	added ('OK')	application/msword	date:Thu,%2012%20Jul%202012%2020:23:06%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-SYLLABUS.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-SYLLABUS.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:42	27136/27136	---M-Z	200	added ('OK')	application/msword	date:Wed,%2005%20Oct%202011%2023:02:26%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/APEnglishISMProjects.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/APEnglishISMProjects.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:43	24064/24064	---M-Z	200	added ('OK')	application/msword	date:Tue,%2013%20Apr%202010%2004:15:57%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/APTheme20and20Mediaanalysis1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/APTheme20and20Mediaanalysis1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:44	20132/20132	---M-Z	200	added ('OK')	application/octet-stream	date:Sat,%2022%20Jun%202013%2017:43:53%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-Writing-Suggestions.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-Writing-Suggestions.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:44	368/368	---M-Z	200	added ('OK')	application/msword	date:Mon,%2017%20Jan%202011%2023:19:44%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/._ROMANTICISM.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/._ROMANTICISM.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:45	41984/41984	---M-Z	200	added ('OK')	application/msword	date:Mon,%2003%20May%202010%2023:17:05%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/BibleStories-Allusion.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/BibleStories-Allusion.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:46	61952/61952	---M-Z	200	added ('OK')	application/msword	date:Sun,%2013%20Jun%202010%2021:49:15%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/rhetorical_terms.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/rhetorical_terms.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:46	274497/274497	---M-Z	200	added ('OK')	application/pdf	date:Sat,%2021%20Mar%202015%2016:36:13%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ap08_eng_lang_frq.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ap08_eng_lang_frq.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:46	356669/356669	---M-Z	200	added ('OK')	application/pdf	date:Thu,%2017%20Dec%202015%2006:34:19%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Bookcard-for-Winter-Read.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Bookcard-for-Winter-Read.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:47	26624/26624	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2011:39:30%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/TermsinaToulminArgument_1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/TermsinaToulminArgument_1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:47	603819/603819	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2014%20Feb%202017%2019:58:41%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/LincolnResponsesample_english_lang_q_17459.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/LincolnResponsesample_english_lang_q_17459.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:47	24064/24064	---M-Z	200	added ('OK')	application/msword	date:Mon,%2017%20Jan%202011%2022:16:55%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Toulmin-Logic.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Toulmin-Logic.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:47	39424/39424	---M-Z	200	added ('OK')	application/msword	date:Sat,%2010%20Apr%202010%2007:30:45%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/LogicalFallacies.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/LogicalFallacies.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:48	26112/26112	---M-Z	200	added ('OK')	application/msword	date:Wed,%2027%20Oct%202010%2022:41:44%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Sophies-World.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Sophies-World.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:48	29696/29696	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2001:24:57%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/MLAformatforallpapers.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/MLAformatforallpapers.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:49	31744/31744	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2008:53:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ChartCalvinampCatholics.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ChartCalvinampCatholics.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:50	50176/50176	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2006:25:39%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/RhetoricalSituation-1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/RhetoricalSituation-1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:50	31744/31744	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:02%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Isms-OverviewofLiteraryTimeEras.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Isms-OverviewofLiteraryTimeEras.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:50	82733/82733	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Apr%202010%2008:43:35%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/28.CommonPlaceBooks.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/28.CommonPlaceBooks.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:51	42496/42496	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:04%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/_AgeofReason_.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/_AgeofReason_.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:52	60182/60182	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Apr%202010%2008:53:10%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/33.THEPROOFS.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/33.THEPROOFS.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:52	53010/53010	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Apr%202010%2008:53:06%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/5.Style-PLAINANDORNATE.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/5.Style-PLAINANDORNATE.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:53	212992/212992	---M-Z	200	added ('OK')	application/msword	date:Mon,%2012%20Apr%202010%2001:19:46%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ProfessorNotes.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ProfessorNotes.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:54	29184/29184	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2010:46:03%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Germanic-to-Latinate-AD-Assignment.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Germanic-to-Latinate-AD-Assignment.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:54	38912/38912	---M-Z	200	added ('OK')	application/msword	date:Sun,%2011%20Apr%202010%2006:16:37%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/LessonPlanSample.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/LessonPlanSample.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:55:54	84709/84709	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Apr%202010%2008:43:25%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/3.SYNTAXoverheads1.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/3.SYNTAXoverheads1.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:01	894464/894464	---M-Z	200	added ('OK')	application/msword	date:Mon,%2017%20Jan%202011%2022:58:30%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/how-to-annotate1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/how-to-annotate1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:14	1575817/1575817	---M-Z	200	added ('OK')	application/pdf	date:Wed,%2012%20Jan%202011%2015:52:15%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Rise-of-Realism.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Rise-of-Realism.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:27	1096390/1096390	---M-Z	200	added ('OK')	application/pdf	date:Wed,%2009%20Feb%202011%2000:59:56%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-3-pdf-february-8-2011-4-32-pm-1-1-meg.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-3-pdf-february-8-2011-4-32-pm-1-1-meg.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:28	42496/42496	---M-Z	200	added ('OK')	application/msword	date:Thu,%2017%20Feb%202011%2000:15:59%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ArticleabtTeacherBlog.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ArticleabtTeacherBlog.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:29	30474/30474	---M-Z	200	added ('OK')	application/rtf	date:Wed,%2016%20Mar%202011%2015:17:53%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Application-for-AP-Language-Ambassador-Program.rtf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Application-for-AP-Language-Ambassador-Program.rtf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:31	1484493/1484493	---M-Z	200	added ('OK')	application/pdf	date:Wed,%2009%20Feb%202011%2000:59:06%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-2-pdf-february-8-2011-4-32-pm-1-5-meg.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-2-pdf-february-8-2011-4-32-pm-1-5-meg.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:31	132704/132704	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2019%20Apr%202011%2003:06:29%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/APEnglishLangComp_Ch4.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/APEnglishLangComp_Ch4.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:32	28672/28672	---M-Z	200	added ('OK')	application/msword	date:Mon,%2012%20Sep%202011%2021:41:42%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/In-Platos-Cave.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/In-Platos-Cave.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:33	60928/60928	---M-Z	200	added ('OK')	application/msword	date:Fri,%2028%20Oct%202011%2023:33:14%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/On-Being-a-Cripple-text.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/On-Being-a-Cripple-text.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:33	22528/22528	---M-Z	200	added ('OK')	application/msword	date:Thu,%2001%20Dec%202011%2017:03:04%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-Sample-Examination-1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-Sample-Examination-1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:34	1671664/1671664	---M-Z	200	added ('OK')	application/pdf	date:Wed,%2009%20Feb%202011%2000:58:14%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-1-pdf-february-8-2011-4-32-pm-1-7-meg.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-1-pdf-february-8-2011-4-32-pm-1-7-meg.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:34	27136/27136	---M-Z	200	added ('OK')	application/msword	date:Sun,%2015%20Jan%202012%2002:17:01%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/I-have-a-Dream-Questions.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/I-have-a-Dream-Questions.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:35	24064/24064	---M-Z	200	added ('OK')	application/msword	date:Thu,%2012%20Jul%202012%2019:49:41%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ThesisProgressionHOWSOSOWHAT.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ThesisProgressionHOWSOSOWHAT.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:35	42496/42496	---M-Z	200	added ('OK')	application/msword	date:Thu,%2015%20Nov%202012%2019:38:57%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Dec.ofIndepLesson-8.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Dec.ofIndepLesson-8.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:36	22952/22952	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2004%20Feb%202013%2022:19:08%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Practice-I-MC-Test-Answers.jpg	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Practice-I-MC-Test-Answers.jpg	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:36	22528/22528	---M-Z	200	added ('OK')	application/msword	date:Tue,%2012%20Feb%202013%2022:30:45%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/State-of-the-Union-Format--2013.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/State-of-the-Union-Format--2013.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:37	35328/35328	---M-Z	200	added ('OK')	application/msword	date:Fri,%2029%20Mar%202013%2023:00:51%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/A-Pair-of-Silk-Stockings.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/A-Pair-of-Silk-Stockings.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:37	1093275/1093275	---M-Z	200	added ('OK')	application/pdf	date:Wed,%2009%20Feb%202011%2001:00:41%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-4-pdf-february-8-2011-4-32-pm-1-1-meg.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/douglass-4-pdf-february-8-2011-4-32-pm-1-1-meg.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:38	37376/37376	---M-Z	200	added ('OK')	application/msword	date:Mon,%2006%20May%202013%2022:57:49%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Commentary-on-2012-Synthesis-by-The-College-Board.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Commentary-on-2012-Synthesis-by-The-College-Board.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:38	37171/37171	---M-Z	200	added ('OK')	application/octet-stream	date:Thu,%2006%20Mar%202014%2019:47:15%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Biographers-and-History-WritersMC-Answers.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Biographers-and-History-WritersMC-Answers.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:49	957440/957440	---M-Z	200	added ('OK')	application/msword	date:Tue,%2005%20Feb%202013%2000:03:16%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/YELLOW1.DOC	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/YELLOW1.DOC	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:56:51	87214/87214	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Jan%202015%2022:30:56%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/analyzing-argument_027.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/analyzing-argument_027.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:20	2183609/2183609	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Sep%202011%2020:42:31%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Sontag_InPlatosCave_lores-1.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Sontag_InPlatosCave_lores-1.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:21	13315/13315	---M-Z	200	added ('OK')	application/octet-stream	date:Fri,%2001%20May%202015%2022:32:47%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetorical-Analysis-Jodi-Rice.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetorical-Analysis-Jodi-Rice.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:21	26624/26624	---M-Z	200	added ('OK')	application/msword	date:Sun,%2013%20Sep%202015%2018:51:58%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Organization-Modality-Project.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Organization-Modality-Project.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:24	1906110/1906110	---M-Z	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202014%2021:32:53%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetorical-Analysis-Sample---Jolliffee-Ch.4.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetorical-Analysis-Sample---Jolliffee-Ch.4.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:26	177834/177834	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2015%20Sep%202015%2023:31:22%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Writing-With-Precision-Sentence-Level---Rowlandson.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Writing-With-Precision-Sentence-Level---Rowlandson.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:27	58096/58096	---M-Z	200	added ('OK')	application/octet-stream	date:Tue,%2020%20Oct%202015%2020:49:03%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ACTION-PLAN.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ACTION-PLAN.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:28	12696/12696	---M-Z	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Nov%202015%2019:04:29%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/The-Crucible-Character-Analysis-Essay.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/The-Crucible-Character-Analysis-Essay.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:30	252719/252719	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2022%20Sep%202015%2000:21:53%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/N.Scott-Momaday-22Shadow-Catcher22.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/N.Scott-Momaday-22Shadow-Catcher22.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:30	84106/84106	---M-Z	200	added ('OK')	application/pdf	date:Mon,%2007%20Dec%202015%2020:54:13%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Kant-Jefferson-Assignment.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Kant-Jefferson-Assignment.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:32	45861/45861	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2016%20Feb%202016%2020:47:44%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/2010-Question-3---22Status-Anxiety22.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/2010-Question-3---22Status-Anxiety22.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:33	34138/34138	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2026%20Feb%202016%2021:42:51%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/22Be-a-Man22-handout.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/22Be-a-Man22-handout.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:37	2289835/2289835	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2009%20Jan%202015%2022:34:36%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/analyzing-argument_001.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/analyzing-argument_001.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:38	845945/845945	---M-Z	200	added ('OK')	application/pdf	date:Wed,%2006%20Apr%202016%2020:16:08%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/0059_001.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/0059_001.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:39	271987/271987	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2015%20Apr%202016%2016:37:30%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Ten-Patterns-of-Paragraph-Development-with-visual-guides-University-of-Illinois.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Ten-Patterns-of-Paragraph-Development-with-visual-guides-University-of-Illinois.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:41	307826/307826	---M-Z	200	added ('OK')	application/pdf	date:Mon,%2022%20Aug%202016%2022:25:05%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/0085_001.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/0085_001.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:41	1554193/1554193	---M-Z	200	added ('OK')	application/pdf	date:Thu,%2007%20Apr%202016%2023:07:00%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-Argument---Using-Sources.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/AP-Argument---Using-Sources.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
